ShortName	FullName
QUERBIC	Quercus bicolor
QUERMAC	Quercus macrocarpa
QUERM;M	Quercus macrocarpa var. macrocarpa
QUERRUB	Quercus rubra
QUER-SP	Quercus SPECIES
RANUABO	Ranunculus abortivus
RANUACR	Ranunculus acris
RANUA-A	Ranunculus acris subsp. acris
RANUALL	Ranunculus allenii
RANUARC	Ranunculus arcticus
RANUBUL	Ranunculus bulbosus
RANUB-B	Ranunculus bulbosus subsp. bulbosus
RANUCAR	Ranunculus caricetorum
RANUFIC	Ranunculus ficaria
RANUF-F	Ranunculus ficaria subsp. ficaria
RANUFLA	Ranunculus flabellaris
RANUFLM	Ranunculus flammula
RANUF;O	Ranunculus flammula var. ovalis
RANUGME	Ranunculus gmelinii
RANUHYP	Ranunculus hyperboreus
RANULAP	Ranunculus lapponicus
RANUMAC	Ranunculus macounii
RANUNIV	Ranunculus nivalis
RANUPAL	Ranunculus pallasii
RANUPEN	Ranunculus pensylvanicus
RANUPYG	Ranunculus pygmaeus
RANUREC	Ranunculus recurvatus
RANUR;R	Ranunculus recurvatus var. recurvatus
RANUREP	Ranunculus repens
RANURET	Ranunculus reptans
RANUSCE	Ranunculus sceleratus
RANUS;M	Ranunculus sceleratus var. multifidus
RANUS;S	Ranunculus sceleratus var. sceleratus
RANU-SP	Ranunculus SPECIES
RANUSUB	Ranunculus subrigidus
RANUSUL	Ranunculus sulphureus
RANUS-S	Ranunculus sulphureus subsp. sulphureus
RANUTRI	Ranunculus trichophyllus
RAPHRAP	Raphanus raphanistrum
RAPHR-R	Raphanus raphanistrum subsp. raphanistrum
RAPHR-S	Raphanus raphanistrum subsp. sativus
RAPH-SP	Raphanus SPECIES
RAPIRUG	Rapistrum rugosum
RAPI-SP	Rapistrum SPECIES
RESEALB	Reseda alba
RESEA-A	Reseda alba subsp. alba
RESE-SP	Reseda SPECIES
REYNJAP	Reynoutria japonica
REYNSAC	Reynoutria sachalinensis
REYN-SP	Reynoutria SPECIES
RHAMALN	Rhamnus alnifolia
RHAMCAT	Rhamnus cathartica
RHAMC;C	Rhamnus cathartica var. cathartica
RHAM-SP	Rhamnus SPECIES
RHEURHA	Rheum rhabarbarum
RHEU-SP	Rheum SPECIES
RHINGRO	Rhinanthus groenlandicus
RHINMIN	Rhinanthus minor
RHINM-M	Rhinanthus minor subsp. minor
RHIN-SP	Rhinanthus SPECIES
RHODROS	Rhodiola rosea
RHOD-SP	Rhodiola SPECIES
RHOOCAN	Rhododendron canadense
RHOOGRO	Rhododendron groenlandicum
RHOOLAP	Rhododendron lapponicum
RHOO-SP	Rhododendron SPECIES
RHOOTOM	Rhododendron tomentosum
RHUSARO	Rhus aromatica
RHUSA;A	Rhus aromatica var. aromatica
RHUSGLA	Rhus glabra
RHUS-SP	Rhus SPECIES
RHUSTYP	Rhus typhina
RHYNALB	Rhynchospora alba
RHYNCAP	Rhynchospora capillacea
RHYNCAI	Rhynchospora capitellata
RHYNFUS	Rhynchospora fusca
RHYN-SP	Rhynchospora SPECIES
RIBEAME	Ribes americanum
RIBEAUR	Ribes aureum
RIBEA;A	Ribes aureum var. aureum
RIBECYN	Ribes cynosbati
RIBEGLA	Ribes glandulosum
RIBEHIR	Ribes hirtellum
RIBEHUD	Ribes hudsonianum
RIBELAC	Ribes lacustre
RIBENIG	Ribes nigrum
RIBEN;N	Ribes nigrum var. nigrum
RIBEOXY	Ribes oxyacanthoides
RIBEO;O	Ribes oxyacanthoides var. oxyacanthoides
RIBERUB	Ribes rubrum
RIBE-SP	Ribes SPECIES
RIBETRI	Ribes triste
RIBEUVA	Ribes uva-crispa
RIBEU-U	Ribes uva-crispa subsp. uva-crispa
ROBIPSE	Robinia pseudoacacia
ROBI-SP	Robinia SPECIES
ROBIVIS	Robinia viscosa
RORIAMP	Rorippa amphibia
RORIAQU	Rorippa aquatica
RORIHIS	Rorippa hispida
RORIH-H	Rorippa hispida subsp. hispida
RORIPAL	Rorippa palustris
RORI-SP	Rorippa SPECIES
RORISYL	Rorippa sylvestris
ROSAACI	Rosa acicularis
ROSAA-S	Rosa acicularis subsp. sayi
ROSAARK	Rosa arkansana
ROSABLA	Rosa blanda
ROSACAN	Rosa canina
ROSACAR	Rosa carolina
ROSAC-C	Rosa carolina subsp. carolina
ROSACIN	Rosa cinnamomea
ROSAGAL	Rosa gallica
ROSAGLA	Rosa glauca
ROSAMIC	Rosa micrantha
ROSAMUL	Rosa multiflora
ROSAM;M	Rosa multiflora var. multiflora
ROSANIT	Rosa nitida
ROSAPAL	Rosa palustris
ROSARUB	Rosa rubiginosa
ROSARUG	Rosa rugosa
ROSA-SP	Rosa SPECIES
ROSASPI	Rosa spinosissima
ROSAS;S	Rosa spinosissima var. spinosissima
ROSAVIR	Rosa virginiana
ROSAV-V	Rosa virginiana subsp. virginiana
RUBUALL	Rubus allegheniensis
RUBUALU	Rubus alumnus
RUBUARC	Rubus arcticus
RUBUA-A	Rubus arcticus subsp. acaulis
RUBUCAN	Rubus canadensis
RUBUDEC	Rubus decumbens
RUBUFLA	Rubus flagellaris
RUBUHET	Rubus heterophyllus
RUBUHIS	Rubus hispidus
RUBUCHA	Rubus chamaemorus
RUBUIDA	Rubus idaeus
RUBUI-I	Rubus idaeus subsp. idaeus
RUBUI-S	Rubus idaeus subsp. strigosus
RUBUOCC	Rubus occidentalis
RUBUODO	Rubus odoratus
RUBUPEN	Rubus pensilvanicus
RUBUPUB	Rubus pubescens
RUBUREP	Rubus repens
RUBUSET	Rubus setosus
RUBU-SP	Rubus SPECIES
RUDBHIR	Rudbeckia hirta
RUDBH;P	Rudbeckia hirta var. pulcherrima
RUDBLAC	Rudbeckia laciniata
RUDBL;L	Rudbeckia laciniata var. laciniata
RUDB-SP	Rudbeckia SPECIES
RUDBSPE	Rudbeckia speciosa
RUDBTRI	Rudbeckia triloba
RUDBT;T	Rudbeckia triloba var. triloba
RUMEACE	Rumex acetosa
RUMEA-A	Rumex acetosa subsp. acetosa
RUMEACT	Rumex acetosella
RUMEA-C	Rumex acetosella subsp. acetosella
RUMEBRI	Rumex britannica
RUMECRI	Rumex crispus
RUMEC-C	Rumex crispus subsp. crispus
RUMEFUE	Rumex fueginus
RUMELON	Rumex longifolius
RUMEOBT	Rumex obtusifolius
RUMEO-O	Rumex obtusifolius subsp. obtusifolius
RUMEOCC	Rumex occidentalis
RUMEO;O	Rumex occidentalis var. occidentalis
RUMEORB	Rumex orbiculatus
RUMEPAL	Rumex pallidus
RUMEPAT	Rumex patientia
RUMEP-P	Rumex patientia subsp. patientia
RUMEPER	Rumex persicarioides
RUMESAN	Rumex sanguineus
RUME-SP	Rumex SPECIES
RUMESTE	Rumex stenophyllus
RUMESUB	Rumex subarcticus
RUMETHY	Rumex thyrsiflorus
RUMETRI	Rumex triangulivalvis
RUMEVER	Rumex verticillatus
RUPPMAR	Ruppia maritima
RUPP-SP	Ruppia SPECIES
RUTAGRA	Ruta graveolens
RUTA-SP	Ruta SPECIES
SABUDAW	Sabulina dawsonensis
SABUMIC	Sabulina michauxii
SABURUB	Sabulina rubella
SABU-SP	Sabulina SPECIES
SABUSTR	Sabulina stricta
SAGICAE	Sagina caespitosa
SAGIDEC	Sagina decumbens
SAGID-D	Sagina decumbens subsp. decumbens
SAGIJAP	Sagina japonica
SAGINIV	Sagina nivalis
SAGINOD	Sagina nodosa
SAGIN-B	Sagina nodosa subsp. borealis
SAGIPRO	Sagina procumbens
SAGIP-P	Sagina procumbens subsp. procumbens
SAGISAG	Sagina saginoides
SAGIS-S	Sagina saginoides subsp. saginoides
SAGI-SP	Sagina SPECIES
SAGTCUN	Sagittaria cuneata
SAGTGRA	Sagittaria graminea
SAGTLAT	Sagittaria latifolia
SAGTRIG	Sagittaria rigida
SAGT-SP	Sagittaria SPECIES
SALIMAR	Salicornia maritima
SALIRUB	Salicornia rubra
SALI-SP	Salicornia SPECIES
SALIVIR	Salicornia virginica
SALXALA	Salix alaxensis
SALXA;A	Salix alaxensis var. alaxensis
SALXALB	Salix alba
SALXA-A	Salix alba subsp. alba
SALXAMY	Salix amygdaloides
SALXARB	Salix arbusculoides
SALXARC	Salix arctica
SALXA-R	Salix arctica subsp. arctica
SALXART	Salix arctophila
SALXARG	Salix argyrocarpa
SALXBAL	Salix ballii
SALXBEB	Salix bebbiana
SALXCAL	Salix calcicola
SALXC;C	Salix calcicola var. calcicola
SALXCAN	Salix candida
SALXCOR	Salix cordata
SALXDAP	Salix daphnoides
SALXDIS	Salix discolor
SALXELE	Salix eleagnos
SALXERI	Salix eriocephala
SALXGLA	Salix glauca
SALXG;C	Salix glauca f. cordifolia
SALXHER	Salix herbacea
SALXHUM	Salix humilis
SALXH;H	Salix humilis var. humilis
SALXCHL	Salix chlorolepis
SALXINT	Salix interior
SALXLUC	Salix lucida
SALXMAC	Salix maccalliana
SALXMYR	Salix myricoides
SALXNIG	Salix nigra
SALXPED	Salix pedicellaris
SALXPEL	Salix pellita
SALXPEN	Salix pentandra
SALXPET	Salix petiolaris
SALXPLA	Salix planifolia
SALXPSE	Salix pseudomonticola
SALXPUR	Salix purpurea
SALXP-P	Salix purpurea subsp. purpurea
SALXPYR	Salix pyrifolia
SALXRET	Salix reticulata
SALXSER	Salix sericea
SALXSEI	Salix serissima
SALX-SP	Salix SPECIES
SALXUVA	Salix uva-ursi
SALXVES	Salix vestita
SALXVIM	Salix viminalis
SALSKAL	Salsola kali
SALS-SP	Salsola SPECIES
SALSTRA	Salsola tragus
SALVOFF	Salvia officinalis
SALVO-O	Salvia officinalis subsp. officinalis
SALV-SP	Salvia SPECIES
SAMBCAN	Sambucus canadensis
SAMBEBU	Sambucus ebulus
SAMBRAC	Sambucus racemosa
SAMBR-P	Sambucus racemosa subsp. pubens
SAMB-SP	Sambucus SPECIES
SAMOPAR	Samolus parviflorus
SAMO-SP	Samolus SPECIES
SANGCAN	Sanguinaria canadensis
SANG-SP	Sanguinaria SPECIES
SANUCAN	Sanguisorba canadensis
SANUMIN	Sanguisorba minor
SANUM-B	Sanguisorba minor subsp. balearica
SANU-SP	Sanguisorba SPECIES
SANICAN	Sanicula canadensis
SANIC;C	Sanicula canadensis var. canadensis
SANIMAR	Sanicula marilandica
SANIODO	Sanicula odorata
SANI-SP	Sanicula SPECIES
SANITRI	Sanicula trifoliata
SAPOOFF	Saponaria officinalis
SAPO-SP	Saponaria SPECIES
SARRPUR	Sarracenia purpurea
SARRP-P	Sarracenia purpurea subsp. purpurea
SARR-SP	Sarracenia SPECIES
SAURCER	Saururus cernuus
SAUR-SP	Saururus SPECIES
SAXIAIZ	Saxifraga aizoides
SAXICER	Saxifraga cernua
SAXICES	Saxifraga cespitosa
SAXIHIR	Saxifraga hirculus
SAXIHYP	Saxifraga hyperborea
SAXIOPP	Saxifraga oppositifolia
SAXIO-O	Saxifraga oppositifolia subsp. oppositifolia
SAXIPAN	Saxifraga paniculata
SAXIRIV	Saxifraga rivularis
SAXIR-R	Saxifraga rivularis subsp. rivularis
SAXI-SP	Saxifraga SPECIES
SAXITRI	Saxifraga tricuspidata
SCILSIB	Scilla siberica
SCILS-S	Scilla siberica subsp. siberica
SCIL-SP	Scilla SPECIES
SCIRANC	Scirpus ancistrochaetus
SCIRATR	Scirpus atrocinctus
SCIRATO	Scirpus atrovirens
SCIRCYP	Scirpus cyperinus
SCIRHAT	Scirpus hattorianus
SCIRMIC	Scirpus microcarpus
SCIRPED	Scirpus pedicellatus
SCIRPEN	Scirpus pendulus
SCIR-SP	Scirpus SPECIES
SCLEPER	Scleranthus perennis
SCLEP-P	Scleranthus perennis subsp. perennis
SCLE-SP	Scleranthus SPECIES
SCORAUT	Scorzoneroides autumnalis
SCORA-A	Scorzoneroides autumnalis subsp. autumnalis
SCOR-SP	Scorzoneroides SPECIES
SCROLAN	Scrophularia lanceolata
SCRONOD	Scrophularia nodosa
SCRO-SP	Scrophularia SPECIES
SCUTGAL	Scutellaria galericulata
SCUTLAT	Scutellaria lateriflora
SCUTPAR	Scutellaria parvula
SCUTP;P	Scutellaria parvula var. parvula
SCUT-SP	Scutellaria SPECIES
SECACER	Secale cereale
SECA-SP	Secale SPECIES
SEDUACR	Sedum acre
SEDUALB	Sedum album
SEDUA-A	Sedum album subsp. album
SEDUHIS	Sedum hispanicum
SEDUSAR	Sedum sarmentosum
SEDUS;S	Sedum sarmentosum var. sarmentosum
SEDU-SP	Sedum SPECIES
SEDUVIL	Sedum villosum
SELAECL	Selaginella eclipes
SELARUP	Selaginella rupestris
SELASEL	Selaginella selaginoides
SELA-SP	Selaginella SPECIES
SENE-SP	Senecio SPECIES
SENESYL	Senecio sylvaticus
SENEVIS	Senecio viscosus
SENEVUL	Senecio vulgaris
SENEV-V	Senecio vulgaris subsp. vulgaris
SENGOFF	Senega officinalis
SENGPOL	Senega polygama
SENGSAN	Senega sanguinea
SENG-SP	Senega SPECIES
SENGVER	Senega verticillata
SETAFAB	Setaria faberi
SETAITA	Setaria italica
SETAPUM	Setaria pumila
SETA-SP	Setaria SPECIES
SETAVER	Setaria verticillata
SETAVIR	Setaria viridis
SHEPCAN	Shepherdia canadensis
SHEP-SP	Shepherdia SPECIES
SCHEPAL	Scheuchzeria palustris
SCHE-SP	Scheuchzeria SPECIES
SCHIPUR	Schizachne purpurascens
SCHIP-P	Schizachne purpurascens subsp. purpurascens
SCHI-SP	Schizachne SPECIES
SCHZSCO	Schizachyrium scoparium
SCHZ-SP	Schizachyrium SPECIES
SCHOPUR	Schoenoplectiella purshiana
SCHOSMI	Schoenoplectiella smithii
SCHOS;L	Schoenoplectiella smithii var. leviseta
SCHOS;S	Schoenoplectiella smithii var. setosa
SCHOS;M	Schoenoplectiella smithii var. smithii
SCHO-SP	Schoenoplectiella SPECIES
SCHNACU	Schoenoplectus acutus
SCHNA;A	Schoenoplectus acutus var. acutus
SCHNHET	Schoenoplectus heterochaetus
SCHNPUN	Schoenoplectus pungens
SCHNP;P	Schoenoplectus pungens var. pungens
SCHN-SP	Schoenoplectus SPECIES
SCHNSUB	Schoenoplectus subterminalis
SCHNTAB	Schoenoplectus tabernaemontani
SCHNTOR	Schoenoplectus torreyi
SIBBPRO	Sibbaldia procumbens
SIBB-SP	Sibbaldia SPECIES
SIBBTRI	Sibbaldia tridentata
SICYANG	Sicyos angulatus
SICY-SP	Sicyos SPECIES
SILEACA	Silene acaulis
SILEA-A	Silene acaulis subsp. acaulis
SILEANT	Silene antirrhina
SILECOR	Silene coronaria
SILECSE	Silene csereii
SILEDIC	Silene dichotoma
SILEDIO	Silene dioica
SILED-D	Silene dioica subsp. dioica
SILEFLO	Silene flos-cuculi
SILEF-F	Silene flos-cuculi subsp. flos-cuculi
SILECHA	Silene chalcedonica
SILEINV	Silene involucrata
SILEI-I	Silene involucrata subsp. involucrata
SILELAT	Silene latifolia
SILEL-L	Silene latifolia subsp. latifolia
SILENOC	Silene noctiflora
SILE-SP	Silene SPECIES
SILEURA	Silene uralensis
SILEU-O	Silene uralensis subsp. ogilviensis
SILEU-U	Silene uralensis subsp. uralensis
SILEVUL	Silene vulgaris
SILEV-V	Silene vulgaris subsp. vulgaris
SILYMAR	Silybum marianum
SILY-SP	Silybum SPECIES
SINAALB	Sinapis alba
SINAA-A	Sinapis alba subsp. alba
SINA-SP	Sinapis SPECIES
SISYALT	Sisymbrium altissimum
SISYLOE	Sisymbrium loeselii
SISYOFF	Sisymbrium officinale
SISY-SP	Sisymbrium SPECIES
SISRANG	Sisyrinchium angustifolium
SISRMON	Sisyrinchium montanum
SISRM;C	Sisyrinchium montanum var. crebrum
SISRM;M	Sisyrinchium montanum var. montanum
SISRMUC	Sisyrinchium mucronatum
SISR-SP	Sisyrinchium SPECIES
SIUM-SP	Sium SPECIES
SIUMSUA	Sium suave
SMILHER	Smilax herbacea
SMIL-SP	Smilax SPECIES
SOLAANG	Solanum angustifolium
SOLACAR	Solanum carolinense
SOLAC;C	Solanum carolinense var. carolinense
SOLADUL	Solanum dulcamara
SOLAEMU	Solanum emulans
SOLALYC	Solanum lycopersicum
SOLANIT	Solanum nitidibaccatum
SOLAROS	Solanum rostratum
SOLA-SP	Solanum SPECIES
SOLIALT	Solidago altissima
SOLIA-A	Solidago altissima subsp. altissima
SOLIBAR	Solidago bartramiana
SOLIBIC	Solidago bicolor
SOLICAE	Solidago caesia
SOLICAN	Solidago canadensis
SOLIC;C	Solidago canadensis var. canadensis
SOLIFAL	Solidago fallax
SOLIF;F	Solidago fallax var. fallax
SOLIF;M	Solidago fallax var. molina
SOLIFLE	Solidago flexicaulis
SOLIGIG	Solidago gigantea
SOLIHIS	Solidago hispida
SOLICHL	Solidago chlorolepis
SOLIJUN	Solidago juncea
SOLILEI	Solidago leiocarpa
SOLILEP	Solidago lepida
SOLIMAC	Solidago macrophylla
SOLIMUL	Solidago multiradiata
SOLIM-M	Solidago multiradiata subsp. multiradiata
SOLINEM	Solidago nemoralis
SOLIN-N	Solidago nemoralis subsp. nemoralis
SOLIPTA	Solidago ptarmicoides
SOLIPUB	Solidago puberula
SOLIP-P	Solidago puberula subsp. puberula
SOLIRAC	Solidago racemosa
SOLIRUG	Solidago rugosa
SOLIR;R	Solidago rugosa var. rugosa
SOLISEM	Solidago sempervirens
SOLISIM	Solidago simplex
SOLIS;M	Solidago simplex var. monticola
SOLIS;S	Solidago simplex var. simplex
SOLI-SP	Solidago SPECIES
SOLISQU	Solidago squarrosa
SOLIULI	Solidago uliginosa
SONCARV	Sonchus arvensis
SONCA-A	Sonchus arvensis subsp. arvensis
SONCA-U	Sonchus arvensis subsp. uliginosus
SONCASP	Sonchus asper
SONCA-S	Sonchus asper subsp. asper
SONC-SP	Sonchus SPECIES
SORBSOR	Sorbaria sorbifolia
SORBS;S	Sorbaria sorbifolia var. sorbifolia
SORB-SP	Sorbaria SPECIES
SORUAME	Sorbus americana
SORUAUC	Sorbus aucuparia
SORUA-A	Sorbus aucuparia subsp. aucuparia
SORUDEC	Sorbus decora
SORU-SP	Sorbus SPECIES
SORGNUT	Sorghastrum nutans
SORG-SP	Sorghastrum SPECIES
SORHBIC	Sorghum bicolor
SORHB-D	Sorghum bicolor nothosubsp. drummondii
SORHB-B	Sorghum bicolor subsp. bicolor
SORH-SP	Sorghum SPECIES
SPARAME	Sparganium americanum
SPARAND	Sparganium androcladum
SPARANG	Sparganium angustifolium
SPAREME	Sparganium emersum
SPAREUR	Sparganium eurycarpum
SPARE-E	Sparganium eurycarpum subsp. eurycarpum
SPARFLU	Sparganium fluctuans
SPARGLO	Sparganium glomeratum
SPARHYP	Sparganium hyperboreum
SPARNAT	Sparganium natans
SPAR-SP	Sparganium SPECIES
SPERARV	Spergula arvensis
SPERA-A	Spergula arvensis subsp. arvensis
SPER-SP	Spergula SPECIES
SPEGCAN	Spergularia canadensis
SPEGC;C	Spergularia canadensis var. canadensis
SPEGMAR	Spergularia marina
SPEGMED	Spergularia media
SPEGM-M	Spergularia media subsp. media
SPEGRUB	Spergularia rubra
SPEG-SP	Spergularia SPECIES
SPHEINT	Sphenopholis intermedia
SPHE-SP	Sphenopholis SPECIES
SPIRALB	Spiraea alba
SPIRA;A	Spiraea alba var. alba
SPIRA;L	Spiraea alba var. latifolia
SPIR-SP	Spiraea SPECIES
SPIRTOM	Spiraea tomentosa
SPIRT;R	Spiraea tomentosa var. rosea
SPIRT;T	Spiraea tomentosa var. tomentosa
SPIAARC	Spiranthes arcisepala
SPIACAS	Spiranthes casei
SPIAC;C	Spiranthes casei var. casei
SPIAINC	Spiranthes incurva
SPIALAC	Spiranthes lacera
SPIAL;L	Spiranthes lacera var. lacera
SPIALUC	Spiranthes lucida
SPIAROM	Spiranthes romanzoffiana
SPIA-SP	Spiranthes SPECIES
SPIAVER	Spiranthes vernalis
SPIOPOL	Spirodela polyrhiza
SPIO-SP	Spirodela SPECIES
SPORALT	Sporobolus alterniflorus
SPORCOM	Sporobolus compositus
SPORCRY	Sporobolus cryptandrus
SPORHET	Sporobolus heterolepis
SPORMIC	Sporobolus michauxianus
SPORNEG	Sporobolus neglectus
SPORPUM	Sporobolus pumilus
SPOR-SP	Sporobolus SPECIES
SPORVAG	Sporobolus vaginiflorus
STACBYZ	Stachys byzantina
STACHIS	Stachys hispida
STACPAL	Stachys palustris
STAC-SP	Stachys SPECIES
STACTEN	Stachys tenuifolia
STELAQU	Stellaria aquatica
STELBOR	Stellaria borealis
STELCRA	Stellaria crassifolia
STELGRA	Stellaria graminea
STELG;G	Stellaria graminea var. graminea
STELHUM	Stellaria humifusa
STELLON	Stellaria longifolia
STELLOG	Stellaria longipes
STELL-L	Stellaria longipes subsp. longipes
STELMED	Stellaria media
STELM-M	Stellaria media subsp. media
STELPAL	Stellaria palustris
STEL-SP	Stellaria SPECIES
STELUND	Stellaria undulata
STELU-U	Stellaria undulata subsp. undulata
STREAMP	Streptopus amplexifolius
STRELAN	Streptopus lanceolatus
STRE-SP	Streptopus SPECIES
STUCFIL	Stuckenia filiformis
STUCPEC	Stuckenia pectinata
STUC-SP	Stuckenia SPECIES
STUCVAG	Stuckenia vaginata
SUAECAL	Suaeda calceoliformis
SUAEMAR	Suaeda maritima
SUAEROL	Suaeda rolandii
SUAE-SP	Suaeda SPECIES
SUBUAQU	Subularia aquatica
SUBUA-A	Subularia aquatica subsp. americana
SUBU-SP	Subularia SPECIES
SUCCPRA	Succisa pratensis
SUCC-SP	Succisa SPECIES
SUCIINF	Succisella inflexa
SUCI-SP	Succisella SPECIES
SYMPALB	Symphoricarpos albus
SYMPA;A	Symphoricarpos albus var. albus
SYMPOCC	Symphoricarpos occidentalis
SYMP-SP	Symphoricarpos SPECIES
SYMHANT	Symphyotrichum anticostense
SYMHBOR	Symphyotrichum boreale
SYMHCIL	Symphyotrichum ciliatum
SYMHCII	Symphyotrichum ciliolatum
SYMHCOR	Symphyotrichum cordifolium
SYMHERI	Symphyotrichum ericoides
SYMHE;E	Symphyotrichum ericoides var. ericoides
SYMHLAE	Symphyotrichum laeve
SYMHL;L	Symphyotrichum laeve var. laeve
SYMHLAN	Symphyotrichum lanceolatum
SYMHL-L	Symphyotrichum lanceolatum subsp. lanceolatum
SYMHL;H	Symphyotrichum lanceolatum var. hesperium
SYMHL;I	Symphyotrichum lanceolatum var. interior
SYMHLAT	Symphyotrichum lateriflorum
SYMHLAU	Symphyotrichum laurentianum
SYMHNOV	Symphyotrichum novae-angliae
SYMHNOI	Symphyotrichum novi-belgii
SYMHN;C	Symphyotrichum novi-belgii var. crenifolium
SYMHN;N	Symphyotrichum novi-belgii var. novi-belgii
SYMHN;V	Symphyotrichum novi-belgii var. villicaule
SYMHONT	Symphyotrichum ontarionis
SYMHO;G	Symphyotrichum ontarionis var. glabratum
SYMHO;O	Symphyotrichum ontarionis var. ontarionis
SYMHPIL	Symphyotrichum pilosum
SYMHP;P	Symphyotrichum pilosum var. pilosum
SYMHP;R	Symphyotrichum pilosum var. pringlei
SYMHPUN	Symphyotrichum puniceum
SYMHP;U	Symphyotrichum puniceum var. puniceum
SYMHROB	Symphyotrichum robynsianum
SYMH-SP	Symphyotrichum SPECIES
SYMHTRA	Symphyotrichum tradescanti
SYMYASP	Symphytum asperum
SYMYOFF	Symphytum officinale
SYMYO-O	Symphytum officinale subsp. officinale
SYMY-SP	Symphytum SPECIES
SYMLFOE	Symplocarpus foetidus
SYML-SP	Symplocarpus SPECIES
SYRI-SP	Syringa SPECIES
SYRIVUL	Syringa vulgaris
TAENINT	Taenidia integerrima
TAEN-SP	Taenidia SPECIES
TANABAL	Tanacetum balsamita
TANAB;B	Tanacetum balsamita var. balsamita
TANABIP	Tanacetum bipinnatum
TANAB-B	Tanacetum bipinnatum subsp. bipinnatum
TANA-SP	Tanacetum SPECIES
TANAVUL	Tanacetum vulgare
TANAV-V	Tanacetum vulgare subsp. vulgare
TARACER	Taraxacum ceratophorum
TARACRO	Taraxacum croceum
TARAERY	Taraxacum erythrospermum
TARALAT	Taraxacum latilobum
TARALAU	Taraxacum laurentianum
TARAPAL	Taraxacum palustre
TARASET	Taraxacum sect. Taraxacum
TARA-SP	Taraxacum SPECIES
TAXUCAN	Taxus canadensis
TAXU-SP	Taxus SPECIES
TEPHPAL	Tephroseris palustris
TEPH-SP	Tephroseris SPECIES
TEUCCAN	Teucrium canadense
TEUCC;C	Teucrium canadense var. canadense
TEUCSCO	Teucrium scorodonia
TEUC-SP	Teucrium SPECIES
THALALP	Thalictrum alpinum
THALA-A	Thalictrum alpinum subsp. alpinum
THALAMP	Thalictrum amphibolum
THALCON	Thalictrum confine
THALDAS	Thalictrum dasycarpum
THALDIO	Thalictrum dioicum
THALPUB	Thalictrum pubescens
THAL-SP	Thalictrum SPECIES
THALVEN	Thalictrum venulosum
THELNOV	Thelypteris noveboracensis
THELPAL	Thelypteris palustris
THELP-P	Thelypteris palustris subsp. pubescens
THELSIM	Thelypteris simulata
THEL-SP	Thelypteris SPECIES
THERMON	Thermopsis montana
THERM;O	Thermopsis montana var. ovata
THER-SP	Thermopsis SPECIES
THINELO	Thinopyrum elongatum
THIN-SP	Thinopyrum SPECIES
THLADUB	Thladiantha dubia
THLA-SP	Thladiantha SPECIES
THLSARV	Thlaspi arvense
THLS-SP	Thlaspi SPECIES
THUJOCC	Thuja occidentalis
THUJ-SP	Thuja SPECIES
THYMPAS	Thymelaea passerina
THYM-SP	Thymelaea SPECIES
THYUPUL	Thymus pulegioides
THYUP-P	Thymus pulegioides subsp. pulegioides
THYU-SP	Thymus SPECIES
TIAR-SP	Tiarella SPECIES
TIARSTO	Tiarella stolonifera
TILIAME	Tilia americana
TILI-SP	Tilia SPECIES
TOFICOC	Tofieldia coccinea
TOFIC-C	Tofieldia coccinea subsp. coccinea
TOFIPUS	Tofieldia pusilla
TOFIP-P	Tofieldia pusilla subsp. pusilla
TOFI-SP	Tofieldia SPECIES
TORIJAP	Torilis japonica
TORI-SP	Torilis SPECIES
TORRPAL	Torreyochloa pallida
TORRP;F	Torreyochloa pallida var. fernaldii
TORRP;P	Torreyochloa pallida var. pallida
TORR-SP	Torreyochloa SPECIES
TOXIRAD	Toxicodendron radicans
TOXIR-R	Toxicodendron radicans subsp. radicans
TOXIR-Y	Toxicodendron radicans subsp. rydbergii
TOXI-SP	Toxicodendron SPECIES
TOXIVER	Toxicodendron vernix
TRAGDUB	Tragopogon dubius
TRAGD-D	Tragopogon dubius subsp. dubius
TRAGPOR	Tragopogon porrifolius
TRAGP-P	Tragopogon porrifolius subsp. porrifolius
TRAGPRA	Tragopogon pratensis
TRAG-SP	Tragopogon SPECIES
TRAPNAT	Trapa natans
TRAPN;N	Trapa natans var. natans
TRAP-SP	Trapa SPECIES
TRIAGLU	Triantha glutinosa
TRIA-SP	Triantha SPECIES
TRIFARV	Trifolium arvense
TRIFAUR	Trifolium aureum
TRIFCAM	Trifolium campestre
TRIFC-C	Trifolium campestre subsp. campestre
TRIFDUB	Trifolium dubium
TRIFHYB	Trifolium hybridum
TRIFH-H	Trifolium hybridum subsp. hybridum
TRIFPRA	Trifolium pratense
TRIFP-P	Trifolium pratense subsp. pratense
TRIFREP	Trifolium repens
TRIFR-R	Trifolium repens subsp. repens
TRIF-SP	Trifolium SPECIES
TRIGGAS	Triglochin gaspensis
TRIGMAR	Triglochin maritima
TRIGPAL	Triglochin palustris
TRIG-SP	Triglochin SPECIES
TRICALP	Trichophorum alpinum
TRICCES	Trichophorum cespitosum
TRICC-C	Trichophorum cespitosum subsp. cespitosum
TRICCLI	Trichophorum clintonii
TRICPUM	Trichophorum pumilum
TRICP-P	Trichophorum pumilum subsp. pumilum
TRICP-R	Trichophorum pumilum subsp. rollandii
TRIC-SP	Trichophorum SPECIES
TRIHCOE	Trichostema coeruleum
TRIH-SP	Trichostema SPECIES
TRILCER	Trillium cernuum
TRILERE	Trillium erectum
